IDEGAR;DEPLOYMENTAREA;WORKER_TYPE;GO LIVE DATE;SQUAD;CLUSTER;ENVIRONMENT;NAMESPACE;COMPONENT_NAME;INGRESS_CLASS;DRTYPE;ACTIVE_AZ;ACTIVATION_DATE;TECHNOLOGY;VERSION;CHART;CPU LIMIT;CPU REQUEST;MEMORY LIMIT;MEMORY REQUEST;STORAGE;REPLICAS;COMPONENT_TYPE;#ACCOUNTING PODS TYPE;#JOBS PODS TYPE;#PODS;#BUILDS OK BETWEEN 01/09/2021 and 30/09/2021;#BUILDS KO BETWEEN 01/09/2021 and 30/09/2021;#DEPLOYS OK BETWEEN 01/09/2021 and 30/09/2021;#DEPLOYS KO BETWEEN 01/09/2021 and 30/09/2021;#TOTAL_BUILDS OK;#TOTAL_BUILDS KO;#TOTAL_DEPLOYS OK;#TOTAL_DEPLOYS KO;COMPANY;DEACTIVATION_DATE;SUPPORT_TYPE;PLATFORM
ATMGLT;Intranet;ALL;30/01/2021;SQUAD 4;icp02-pre;pre;cxb-atmglt-pre;ALMGLO010624S3;INTRANET;AA;AZ1;03/06/2021;Static;sparq-nginx-1.14;nginx-14;0m;0m;0Mi;0Mi;0Gi;1;PAAS;0;0;0;0;0;0;0;0;0;0;0;Caixabank;;STANDARD;ICP
ATMGLT;Intranet;ALL;30/01/2021;SQUAD 4;icp01-pro;pro;cxb-atmglt-pro;DONOTDELETED;INTRANET;AA;AZ2;24/12/2020;Static;sparq-nginx-1.14;nginx-14;500m;250m;100Mi;50Mi;0Gi;25;PAAS;0;0;0;0;0;0;0;0;0;0;0;Caixabank;;STANDARD;ICP
ATMGLT;Intranet;ALL;30/01/2021;SQUAD 4;icp02-pro;pro;cxb-atmglt-pro;DONOTDELETED;INTRANET;AA;AZ2;24/12/2020;Static;sparq-nginx-1.14;nginx-14;500m;250m;100Mi;50Mi;0Gi;25;PAAS;0;0;0;0;0;0;0;0;0;0;0;Caixabank;;STANDARD;ICP
ATMGLT;Intranet;ALL;30/01/2021;SQUAD 4;icp01-pre;tst;cxb-atmglt-tst;DONOTDELETED;INTRANET;AA;AZ2;24/12/2020;Static;sparq-nginx-1.14;nginx-14;200m;100m;100Mi;50Mi;0Gi;25;PAAS;0;0;0;0;0;0;0;0;0;0;0;Caixabank;;STANDARD;ICP
ATMGLT;Intranet;ALL;30/01/2021;SQUAD 4;icp02-pre;tst;cxb-atmglt-tst;DONOTDELETED;INTRANET;AA;AZ2;24/12/2020;Static;sparq-nginx-1.14;nginx-14;200m;100m;100Mi;50Mi;0Gi;25;PAAS;0;0;0;0;0;0;0;0;0;0;0;Caixabank;;STANDARD;ICP
ATMGLT;Intranet;ALL;30/01/2021;SQUAD 4;icp01-pre;pre;cxb-atmglt-pre;DONOTDELETED;INTRANET;AA;AZ2;24/12/2020;Static;sparq-nginx-1.14;nginx-14;200m;100m;100Mi;50Mi;0Gi;25;PAAS;0;0;0;0;0;0;0;0;0;0;0;Caixabank;;STANDARD;ICP
ATMGLT;Intranet;ALL;30/01/2021;SQUAD 4;icp02-pre;pre;cxb-atmglt-pre;DONOTDELETED;INTRANET;AA;AZ2;24/12/2020;Static;sparq-nginx-1.14;nginx-14;200m;100m;100Mi;50Mi;0Gi;25;PAAS;0;0;0;0;0;0;0;0;0;0;0;Caixabank;;STANDARD;ICP
ATMSRC;Intranet;ALL;26/05/2020;SQUAD 4;icp01-pro;pro;cxb-atmsrc-pro;ATMAPI;INTRANET;AA;AZ1;11/05/2020;Java;java-appcloud-1.8;javaweb-1-8;300m;150m;800Mi;400Mi;0Gi;1;PAAS;1;0;1;3;1;3;0;5;1;8;0;Caixabank;;STANDARD;ICP
ATMSRC;Intranet;ALL;26/05/2020;SQUAD 4;icp02-pro;pro;cxb-atmsrc-pro;ATMAPI;INTRANET;AA;AZ1;11/05/2020;Java;java-appcloud-1.8;javaweb-1-8;300m;150m;800Mi;400Mi;0Gi;1;PAAS;1;0;1;3;1;3;0;5;1;8;0;Caixabank;;STANDARD;ICP
ATMSRC;Intranet;ALL;26/05/2020;SQUAD 4;icp01-pre;pre;cxb-atmsrc-pre;ATMAPI;INTRANET;AA;AZ1;11/05/2020;Java;java-appcloud-1.8;javaweb-1-8;300m;150m;800Mi;400Mi;0Gi;1;PAAS;1;0;1;3;1;3;0;5;1;8;0;Caixabank;;STANDARD;ICP
ATMSRC;Intranet;ALL;26/05/2020;SQUAD 4;icp02-pre;pre;cxb-atmsrc-pre;ATMAPI;INTRANET;AA;AZ1;11/05/2020;Java;java-appcloud-1.8;javaweb-1-8;300m;150m;800Mi;400Mi;0Gi;1;PAAS;1;0;1;3;1;3;0;5;1;8;0;Caixabank;;STANDARD;ICP
ATMSRC;Intranet;ALL;26/05/2020;SQUAD 4;icp01-pro;pro;cxb-atmsrc-pro;ATMSRC;INTRANET;AA;AZ1;25/03/2020;Java;java-appcloud-1.7;javaweb-1-7;2000m;1000m;800Mi;400Mi;0Gi;1;PAAS;1;0;1;0;0;0;0;7;5;9;0;Caixabank;;STANDARD;ICP
ATMSRC;Intranet;ALL;26/05/2020;SQUAD 4;icp02-pro;pro;cxb-atmsrc-pro;ATMSRC;INTRANET;AA;AZ1;25/03/2020;Java;java-appcloud-1.7;javaweb-1-7;2000m;1000m;800Mi;400Mi;0Gi;1;PAAS;1;0;1;0;0;0;0;7;5;9;0;Caixabank;;STANDARD;ICP
ATMSRC;Intranet;ALL;26/05/2020;SQUAD 4;icp01-pre;pre;cxb-atmsrc-pre;ATMSRC;INTRANET;AA;AZ1;25/03/2020;Java;java-appcloud-1.7;javaweb-1-7;2000m;1000m;800Mi;400Mi;0Gi;1;PAAS;1;0;1;0;0;0;0;7;5;9;0;Caixabank;;STANDARD;ICP
ATMSRC;Intranet;ALL;26/05/2020;SQUAD 4;icp02-pre;pre;cxb-atmsrc-pre;ATMSRC;INTRANET;AA;AZ1;25/03/2020;Java;java-appcloud-1.7;javaweb-1-7;2000m;1000m;800Mi;400Mi;0Gi;1;PAAS;1;0;1;0;0;0;0;7;5;9;0;Caixabank;;STANDARD;ICP
AUDADA;Intranet;ALL;31/01/2021;SQUAD 4;icp01-pro;pro;cxb-audada-pro;BACKEND;INTRANET;AA;AZ2;05/11/2020;Python;python-3.6;python-3-6;8000m;2000m;8192Mi;2048Mi;0Gi;1;PAAS;0;0;0;8;3;8;0;145;13;180;5;Caixabank;;STANDARD;ICP
AUDADA;Intranet;ALL;31/01/2021;SQUAD 4;icp02-pro;pro;cxb-audada-pro;BACKEND;INTRANET;AA;AZ2;05/11/2020;Python;python-3.6;python-3-6;8000m;2000m;8192Mi;2048Mi;0Gi;1;PAAS;0;0;0;8;3;8;0;145;13;180;5;Caixabank;;STANDARD;ICP
AUDADA;Intranet;ALL;31/01/2021;SQUAD 4;icp01-pre;pre;cxb-audada-pre;BACKEND;INTRANET;AA;AZ2;05/11/2020;Python;python-3.6;python-3-6;8000m;2000m;8192Mi;2048Mi;0Gi;1;PAAS;1;0;1;8;3;8;0;145;13;180;5;Caixabank;;STANDARD;ICP
AUDADA;Intranet;ALL;31/01/2021;SQUAD 4;icp02-pre;pre;cxb-audada-pre;BACKEND;INTRANET;AA;AZ2;05/11/2020;Python;python-3.6;python-3-6;8000m;2000m;8192Mi;2048Mi;0Gi;1;PAAS;1;0;1;8;3;8;0;145;13;180;5;Caixabank;;STANDARD;ICP
AUDADA;Intranet;ALL;31/01/2021;SQUAD 4;icp01-pro;pro;cxb-audada-pro;FRONTEND;INTRANET;AA;AZ2;05/11/2020;Python;python-3.6;python-3-6;1000m;500m;1536Mi;512Mi;0Gi;1;PAAS;0;0;0;16;0;18;0;39;3;44;0;Caixabank;;STANDARD;ICP
AUDADA;Intranet;ALL;31/01/2021;SQUAD 4;icp02-pro;pro;cxb-audada-pro;FRONTEND;INTRANET;AA;AZ2;05/11/2020;Python;python-3.6;python-3-6;1000m;500m;1536Mi;512Mi;0Gi;1;PAAS;0;0;0;16;0;18;0;39;3;44;0;Caixabank;;STANDARD;ICP
AUDADA;Intranet;ALL;31/01/2021;SQUAD 4;icp01-pre;pre;cxb-audada-pre;FRONTEND;INTRANET;AA;AZ2;05/11/2020;Python;python-3.6;python-3-6;1000m;500m;1536Mi;512Mi;0Gi;1;PAAS;1;0;1;16;0;18;0;39;3;44;0;Caixabank;;STANDARD;ICP
AUDADA;Intranet;ALL;31/01/2021;SQUAD 4;icp02-pre;pre;cxb-audada-pre;FRONTEND;INTRANET;AA;AZ2;05/11/2020;Python;python-3.6;python-3-6;1000m;500m;1536Mi;512Mi;0Gi;1;PAAS;1;0;1;16;0;18;0;39;3;44;0;Caixabank;;STANDARD;ICP
AUIPTL;Intranet;ALL;28/01/2020;SQUAD 4;icp01-pro;pro;cxb-auiptl-pro;AUIPTL;INTRANET;AA;AZ1;20/01/2020;AbsisCloud;java-absiscloud-1.7;absiscloud-1-7;300m;150m;800Mi;400Mi;0Gi;1;PAAS;1;0;1;0;0;0;0;2;0;3;0;Caixabank;;STANDARD;ICP
AUIPTL;Intranet;ALL;28/01/2020;SQUAD 4;icp02-pro;pro;cxb-auiptl-pro;AUIPTL;INTRANET;AA;AZ1;20/01/2020;AbsisCloud;java-absiscloud-1.7;absiscloud-1-7;300m;150m;800Mi;400Mi;0Gi;1;PAAS;1;0;1;0;0;0;0;2;0;3;0;Caixabank;;STANDARD;ICP
AUIPTL;Intranet;ALL;28/01/2020;SQUAD 4;icp01-pre;pre;cxb-auiptl-pre;AUIPTL;INTRANET;AA;AZ1;20/01/2020;AbsisCloud;java-absiscloud-1.7;absiscloud-1-7;300m;150m;800Mi;400Mi;0Gi;1;PAAS;1;0;1;0;0;0;0;2;0;3;0;Caixabank;;STANDARD;ICP
AUIPTL;Intranet;ALL;28/01/2020;SQUAD 4;icp02-pre;pre;cxb-auiptl-pre;AUIPTL;INTRANET;AA;AZ1;20/01/2020;AbsisCloud;java-absiscloud-1.7;absiscloud-1-7;300m;150m;800Mi;400Mi;0Gi;1;PAAS;1;0;1;0;0;0;0;2;0;3;0;Caixabank;;STANDARD;ICP
AUTJEN;Intranet;ALL;30/12/2021;SQUAD ALM PRODUCTS;icp01-pro;pro;cxb-autjen-pro;AUTJEN;INTRANET;AS;AZ1;23/07/2021;Jenkins;jenkinslts;jenkins-lts;4000m;2000m;8192Mi;4096Mi;0Gi;1;PAAS;1;0;1;9;0;67;5;18;0;223;9;Caixabank;;STANDARD;ICP
AUTJEN;Intranet;ALL;30/12/2021;SQUAD ALM PRODUCTS;icp02-pro;pro;cxb-autjen-pro;AUTJEN;INTRANET;AS;AZ1;23/07/2021;Jenkins;jenkinslts;jenkins-lts;4000m;2000m;8192Mi;4096Mi;0Gi;1;PAAS;1;0;0;9;0;67;5;18;0;223;9;Caixabank;;STANDARD;ICP
AUTJEN;Intranet;ALL;30/12/2021;SQUAD ALM PRODUCTS;icp01-pre;pre;cxb-autjen-pre;AUTJEN;INTRANET;AS;AZ1;23/07/2021;Jenkins;jenkinslts;jenkins-lts;3000m;1500m;4096Mi;2048Mi;0Gi;1;PAAS;1;0;1;9;0;67;5;18;0;223;9;Caixabank;;STANDARD;ICP
AUTJEN;Intranet;ALL;30/12/2021;SQUAD ALM PRODUCTS;icp02-pre;pre;cxb-autjen-pre;AUTJEN;INTRANET;AS;AZ1;23/07/2021;Jenkins;jenkinslts;jenkins-lts;3000m;1500m;4096Mi;2048Mi;0Gi;1;PAAS;1;0;0;9;0;67;5;18;0;223;9;Caixabank;;STANDARD;ICP
AUTJEN;Intranet;ALL;30/12/2021;SQUAD ALM PRODUCTS;icp01-pro;pro;cxb-autjen-pro;AGPCKR + AGTRFM + AUTKRN + AUTMIT;INTRANET;AA;AZ1;03/08/2021;Docker;Docker;Docker;2500m;2250m;4352Mi;2176Mi;0Gi;4;CAAS;1;0;1;1;0;0;0;10;3;0;0;Caixabank;;STANDARD;ICP
AUTJEN;Intranet;ALL;30/12/2021;SQUAD ALM PRODUCTS;icp02-pro;pro;cxb-autjen-pro;AGPCKR + AGTRFM + AUTKRN + AUTMIT;INTRANET;AA;AZ1;03/08/2021;Docker;Docker;Docker;2500m;2250m;4352Mi;2176Mi;0Gi;4;CAAS;1;4;1;1;0;0;0;10;3;0;0;Caixabank;;STANDARD;ICP
AUTJEN;Intranet;ALL;30/12/2021;SQUAD ALM PRODUCTS;icp01-pre;pre;cxb-autjen-pre;AGPCKR + AGTRFM + AUTKRN + AUTMIT;INTRANET;AA;AZ1;03/08/2021;Docker;Docker;Docker;2500m;1250m;4352Mi;2176Mi;0Gi;4;CAAS;1;0;1;1;0;0;0;10;3;0;0;Caixabank;;STANDARD;ICP
AUTJEN;Intranet;ALL;30/12/2021;SQUAD ALM PRODUCTS;icp02-pre;pre;cxb-autjen-pre;AGPCKR + AGTRFM + AUTKRN + AUTMIT;INTRANET;AA;AZ1;03/08/2021;Docker;Docker;Docker;2500m;1250m;4352Mi;2176Mi;0Gi;4;CAAS;1;5;1;1;0;0;0;10;3;0;0;Caixabank;;STANDARD;ICP
AUTOFW;Intranet;ALL;16/07/2020;SQUAD 4;icp01-pro;pro;cxb-autofw-pro;AUTOFW;INTRANET;AA;AZ1;03/03/2020;Python;python-3.6;python-3-6;2000m;500m;4096Mi;512Mi;0Gi;1;PAAS;1;0;1;40;8;84;3;65;20;143;3;Caixabank;;STANDARD;ICP
AUTOFW;Intranet;ALL;16/07/2020;SQUAD 4;icp02-pro;pro;cxb-autofw-pro;AUTOFW;INTRANET;AA;AZ1;03/03/2020;Python;python-3.6;python-3-6;2000m;500m;4096Mi;512Mi;0Gi;1;PAAS;1;0;1;40;8;84;3;65;20;143;3;Caixabank;;STANDARD;ICP
AUTOFW;Intranet;ALL;16/07/2020;SQUAD 4;icp01-pre;pre;cxb-autofw-pre;AUTOFW;INTRANET;AA;AZ1;03/03/2020;Python;python-3.6;python-3-6;2000m;500m;4096Mi;512Mi;0Gi;1;PAAS;1;0;1;40;8;84;3;65;20;143;3;Caixabank;;STANDARD;ICP
AUTOFW;Intranet;ALL;16/07/2020;SQUAD 4;icp02-pre;pre;cxb-autofw-pre;AUTOFW;INTRANET;AA;AZ1;03/03/2020;Python;python-3.6;python-3-6;2000m;500m;4096Mi;512Mi;0Gi;1;PAAS;1;0;1;40;8;84;3;65;20;143;3;Caixabank;;STANDARD;ICP
AVITNW;Intranet;ALL;29/04/2021;SQUAD 4;icp01-pro;pro;cxb-avitnw-pro;CLASI;INTRANET;AA;AZ1;06/04/2021;Python;python-3.6;python-3-6;1000m;500m;2000Mi;1000Mi;0Gi;1;PAAS;1;0;1;4;2;37;25;18;32;91;26;ITNow;;NO-STANDARD;ICP
AVITNW;Intranet;ALL;29/04/2021;SQUAD 4;icp02-pro;pro;cxb-avitnw-pro;CLASI;INTRANET;AA;AZ1;06/04/2021;Python;python-3.6;python-3-6;1000m;500m;2000Mi;1000Mi;0Gi;1;PAAS;1;0;1;4;2;37;25;18;32;91;26;ITNow;;NO-STANDARD;ICP
AVITNW;Intranet;ALL;29/04/2021;SQUAD 4;icp01-pre;dev;cxb-avitnw-dev;CLASI;INTRANET;AA;AZ1;06/04/2021;Python;python-3.6;python-3-6;500m;250m;2000Mi;1000Mi;0Gi;1;PAAS;1;0;1;4;2;37;25;18;32;91;26;ITNow;;NO-STANDARD;ICP
AVITNW;Intranet;ALL;29/04/2021;SQUAD 4;icp02-pre;dev;cxb-avitnw-dev;CLASI;INTRANET;AA;AZ1;06/04/2021;Python;python-3.6;python-3-6;500m;250m;2000Mi;1000Mi;0Gi;1;PAAS;1;0;1;4;2;37;25;18;32;91;26;ITNow;;NO-STANDARD;ICP
AVITNW;Intranet;ALL;29/04/2021;SQUAD 4;icp01-pre;pre;cxb-avitnw-pre;CLASI;INTRANET;AA;AZ1;06/04/2021;Python;python-3.6;python-3-6;1000m;500m;2000Mi;1000Mi;0Gi;1;PAAS;1;0;1;4;2;37;25;18;32;91;26;ITNow;;NO-STANDARD;ICP
AVITNW;Intranet;ALL;29/04/2021;SQUAD 4;icp02-pre;pre;cxb-avitnw-pre;CLASI;INTRANET;AA;AZ1;06/04/2021;Python;python-3.6;python-3-6;1000m;500m;2000Mi;1000Mi;0Gi;1;PAAS;1;0;1;4;2;37;25;18;32;91;26;ITNow;;NO-STANDARD;ICP
AVITNW;Intranet;ALL;29/04/2021;SQUAD 4;icp01-pro;pro;cxb-avitnw-pro;FRONTAV;INTRANET;AA;AZ1;06/04/2021;Static;nginx-1.14;nginx-14;500m;60m;100Mi;50Mi;0Gi;1;PAAS;1;0;1;19;1;180;29;20;7;180;29;ITNow;;NO-STANDARD;ICP
AVITNW;Intranet;ALL;29/04/2021;SQUAD 4;icp02-pro;pro;cxb-avitnw-pro;FRONTAV;INTRANET;AA;AZ1;06/04/2021;Static;nginx-1.14;nginx-14;500m;60m;100Mi;50Mi;0Gi;1;PAAS;1;0;1;19;1;180;29;20;7;180;29;ITNow;;NO-STANDARD;ICP
AVITNW;Intranet;ALL;29/04/2021;SQUAD 4;icp01-pre;dev;cxb-avitnw-dev;FRONTAV;INTRANET;AA;AZ1;06/04/2021;Static;nginx-1.14;nginx-14;500m;30m;100Mi;50Mi;0Gi;1;PAAS;1;0;1;19;1;180;29;20;7;180;29;ITNow;;NO-STANDARD;ICP
AVITNW;Intranet;ALL;29/04/2021;SQUAD 4;icp02-pre;dev;cxb-avitnw-dev;FRONTAV;INTRANET;AA;AZ1;06/04/2021;Static;nginx-1.14;nginx-14;500m;30m;100Mi;50Mi;0Gi;1;PAAS;1;0;1;19;1;180;29;20;7;180;29;ITNow;;NO-STANDARD;ICP
AVITNW;Intranet;ALL;29/04/2021;SQUAD 4;icp01-pre;pre;cxb-avitnw-pre;FRONTAV;INTRANET;AA;AZ1;06/04/2021;Static;nginx-1.14;nginx-14;500m;30m;100Mi;50Mi;0Gi;1;PAAS;1;0;1;19;1;180;29;20;7;180;29;ITNow;;NO-STANDARD;ICP
AVITNW;Intranet;ALL;29/04/2021;SQUAD 4;icp02-pre;pre;cxb-avitnw-pre;FRONTAV;INTRANET;AA;AZ1;06/04/2021;Static;nginx-1.14;nginx-14;500m;30m;100Mi;50Mi;0Gi;1;PAAS;1;0;1;19;1;180;29;20;7;180;29;ITNow;;NO-STANDARD;ICP
AVITNW;Intranet;ALL;29/04/2021;SQUAD 4;icp01-pro;pro;cxb-avitnw-pro;FRONTCT;INTRANET;AA;AZ1;06/04/2021;Static;nginx-1.14;nginx-14;500m;60m;100Mi;50Mi;0Gi;1;PAAS;1;0;1;42;1;283;48;57;4;360;50;ITNow;;NO-STANDARD;ICP
AVITNW;Intranet;ALL;29/04/2021;SQUAD 4;icp02-pro;pro;cxb-avitnw-pro;FRONTCT;INTRANET;AA;AZ1;06/04/2021;Static;nginx-1.14;nginx-14;500m;60m;100Mi;50Mi;0Gi;1;PAAS;1;0;1;42;1;283;48;57;4;360;50;ITNow;;NO-STANDARD;ICP
AVITNW;Intranet;ALL;29/04/2021;SQUAD 4;icp01-pre;dev;cxb-avitnw-dev;FRONTCT;INTRANET;AA;AZ1;06/04/2021;Static;nginx-1.14;nginx-14;500m;30m;100Mi;50Mi;0Gi;1;PAAS;1;0;1;42;1;283;48;57;4;360;50;ITNow;;NO-STANDARD;ICP
AVITNW;Intranet;ALL;29/04/2021;SQUAD 4;icp02-pre;dev;cxb-avitnw-dev;FRONTCT;INTRANET;AA;AZ1;06/04/2021;Static;nginx-1.14;nginx-14;500m;30m;100Mi;50Mi;0Gi;1;PAAS;1;0;1;42;1;283;48;57;4;360;50;ITNow;;NO-STANDARD;ICP
AVITNW;Intranet;ALL;29/04/2021;SQUAD 4;icp01-pre;pre;cxb-avitnw-pre;FRONTCT;INTRANET;AA;AZ1;06/04/2021;Static;nginx-1.14;nginx-14;500m;30m;100Mi;50Mi;0Gi;1;PAAS;1;0;1;42;1;283;48;57;4;360;50;ITNow;;NO-STANDARD;ICP
AVITNW;Intranet;ALL;29/04/2021;SQUAD 4;icp02-pre;pre;cxb-avitnw-pre;FRONTCT;INTRANET;AA;AZ1;06/04/2021;Static;nginx-1.14;nginx-14;500m;30m;100Mi;50Mi;0Gi;1;PAAS;1;0;1;42;1;283;48;57;4;360;50;ITNow;;NO-STANDARD;ICP
AVITNW;Intranet;ALL;29/04/2021;SQUAD 4;icp01-pro;pro;cxb-avitnw-pro;BACKCT + BACKORQ + REDIS + SQL;INTRANET;AA;AZ1;06/04/2021;Docker;Docker;Docker;1501m;751m;1281Mi;641Mi;0Gi;4;CAAS;3;1;3;69;3;375;0;304;26;1098;3;ITNow;;NO-STANDARD;ICP
AVITNW;Intranet;ALL;29/04/2021;SQUAD 4;icp02-pro;pro;cxb-avitnw-pro;BACKCT + BACKORQ + REDIS + SQL;INTRANET;AA;AZ1;06/04/2021;Docker;Docker;Docker;1501m;751m;1281Mi;641Mi;0Gi;4;CAAS;3;0;2;69;3;375;0;304;26;1098;3;ITNow;;NO-STANDARD;ICP
AVITNW;Intranet;ALL;29/04/2021;SQUAD 4;icp01-pre;dev;cxb-avitnw-dev;BACKCT + BACKORQ + REDIS + SQL;INTRANET;AA;AZ1;06/04/2021;Docker;Docker;Docker;1501m;751m;1281Mi;641Mi;0Gi;4;CAAS;3;1;3;69;3;375;0;304;26;1098;3;ITNow;;NO-STANDARD;ICP
AVITNW;Intranet;ALL;29/04/2021;SQUAD 4;icp02-pre;dev;cxb-avitnw-dev;BACKCT + BACKORQ + REDIS + SQL;INTRANET;AA;AZ1;06/04/2021;Docker;Docker;Docker;1501m;751m;1281Mi;641Mi;0Gi;4;CAAS;3;0;2;69;3;375;0;304;26;1098;3;ITNow;;NO-STANDARD;ICP
AVITNW;Intranet;ALL;29/04/2021;SQUAD 4;icp01-pre;pre;cxb-avitnw-pre;BACKCT + BACKORQ + REDIS + SQL;INTRANET;AA;AZ1;06/04/2021;Docker;Docker;Docker;1501m;751m;1281Mi;641Mi;0Gi;4;CAAS;3;1;3;69;3;375;0;304;26;1098;3;ITNow;;NO-STANDARD;ICP
AVITNW;Intranet;ALL;29/04/2021;SQUAD 4;icp02-pre;pre;cxb-avitnw-pre;BACKCT + BACKORQ + REDIS + SQL;INTRANET;AA;AZ1;06/04/2021;Docker;Docker;Docker;1501m;751m;1281Mi;641Mi;0Gi;4;CAAS;3;0;2;69;3;375;0;304;26;1098;3;ITNow;;NO-STANDARD;ICP
BACMOV;Intranet;ALL;07/05/2020;SQUAD 4;icp01-pro;pro;cxb-bacmov-pro;BACMOV;INTRANET;AA;AZ1;18/02/2020;PHP;php-5.6;php-5-6;1000m;500m;512Mi;256Mi;0Gi;1;PAAS;1;0;1;0;0;0;0;1;1;2;0;Caixabank;;STANDARD;ICP
BACMOV;Intranet;ALL;07/05/2020;SQUAD 4;icp02-pro;pro;cxb-bacmov-pro;BACMOV;INTRANET;AA;AZ1;18/02/2020;PHP;php-5.6;php-5-6;1000m;500m;512Mi;256Mi;0Gi;1;PAAS;1;0;1;0;0;0;0;1;1;2;0;Caixabank;;STANDARD;ICP
BACMOV;Intranet;ALL;07/05/2020;SQUAD 4;icp01-pre;pre;cxb-bacmov-pre;BACMOV;INTRANET;AA;AZ1;18/02/2020;PHP;php-5.6;php-5-6;1000m;500m;512Mi;256Mi;0Gi;1;PAAS;1;0;1;0;0;0;0;1;1;2;0;Caixabank;;STANDARD;ICP
BACMOV;Intranet;ALL;07/05/2020;SQUAD 4;icp02-pre;pre;cxb-bacmov-pre;BACMOV;INTRANET;AA;AZ1;18/02/2020;PHP;php-5.6;php-5-6;1000m;500m;512Mi;256Mi;0Gi;1;PAAS;1;0;1;0;0;0;0;1;1;2;0;Caixabank;;STANDARD;ICP
BATALM;Intranet;ALL;30/12/2021;SQUAD ALM PRODUCTS;icp01-pro;pro;cxb-batalm-pro;BATJEN;INTRANET;AS;AZ1;07/05/2021;Jenkins;jenkinslts;jenkins-lts;6000m;3000m;6144Mi;3077Mi;0Gi;1;PAAS;0;0;0;3;0;3;0;8;0;13;0;Caixabank;;STANDARD;ICP
BATALM;Intranet;ALL;30/12/2021;SQUAD ALM PRODUCTS;icp02-pro;pro;cxb-batalm-pro;BATJEN;INTRANET;AS;AZ1;07/05/2021;Jenkins;jenkinslts;jenkins-lts;6000m;3000m;6144Mi;3077Mi;0Gi;1;PAAS;0;0;0;3;0;3;0;8;0;13;0;Caixabank;;STANDARD;ICP
BATALM;Intranet;ALL;30/12/2021;SQUAD ALM PRODUCTS;icp01-pre;pre;cxb-batalm-pre;BATJEN;INTRANET;AS;AZ1;07/05/2021;Jenkins;jenkinslts;jenkins-lts;8000m;4000m;8192Mi;4096Mi;0Gi;1;PAAS;1;0;1;3;0;3;0;8;0;13;0;Caixabank;;STANDARD;ICP
BATALM;Intranet;ALL;30/12/2021;SQUAD ALM PRODUCTS;icp02-pre;pre;cxb-batalm-pre;BATJEN;INTRANET;AS;AZ1;07/05/2021;Jenkins;jenkinslts;jenkins-lts;8000m;4000m;8192Mi;4096Mi;0Gi;1;PAAS;1;0;0;3;0;3;0;8;0;13;0;Caixabank;;STANDARD;ICP
BATALM;Intranet;ALL;30/12/2021;SQUAD ALM PRODUCTS;icp01-pro;pro;cxb-batalm-pro;BATKRN + BATMIT;INTRANET;AP;AZ1;07/05/2021;Docker;Docker;Docker;4000m;4000m;8192Mi;4096Mi;0Gi;2;CAAS;0;0;0;0;0;0;0;0;0;0;0;Caixabank;;STANDARD;ICP
BATALM;Intranet;ALL;30/12/2021;SQUAD ALM PRODUCTS;icp02-pro;pro;cxb-batalm-pro;BATKRN + BATMIT;INTRANET;AP;AZ1;07/05/2021;Docker;Docker;Docker;4000m;4000m;8192Mi;4096Mi;0Gi;2;CAAS;0;0;0;0;0;0;0;0;0;0;0;Caixabank;;STANDARD;ICP
BATALM;Intranet;ALL;30/12/2021;SQUAD ALM PRODUCTS;icp01-pre;pre;cxb-batalm-pre;BATKRN + BATMIT;INTRANET;AP;AZ1;07/05/2021;Docker;Docker;Docker;4000m;2000m;8192Mi;4096Mi;0Gi;2;CAAS;0;0;0;0;0;0;0;0;0;0;0;Caixabank;;STANDARD;ICP
BATALM;Intranet;ALL;30/12/2021;SQUAD ALM PRODUCTS;icp02-pre;pre;cxb-batalm-pre;BATKRN + BATMIT;INTRANET;AP;AZ1;07/05/2021;Docker;Docker;Docker;4000m;2000m;8192Mi;4096Mi;0Gi;2;CAAS;0;136;0;0;0;0;0;0;0;0;0;Caixabank;;STANDARD;ICP
BC00PC;Intranet;ABSIS;31/12/2020;SQUAD 2;icp01-pro;pro;cxb-bc00pc-pro;BC00;INTRANET;AA;AZ1;28/07/2020;Absis25;tomee-absis25;tomee-absis25;2500m;2048m;3584Mi;3584Mi;0Gi;1;PAAS;1;0;0;22;0;44;0;408;4;682;7;Caixabank;;INTERNAL;ICP
BC00PC;Intranet;ABSIS;31/12/2020;SQUAD 2;icp02-pro;pro;cxb-bc00pc-pro;BC00;INTRANET;AA;AZ1;28/07/2020;Absis25;tomee-absis25;tomee-absis25;2500m;2048m;3584Mi;3584Mi;0Gi;1;PAAS;1;0;0;22;0;44;0;408;4;682;7;Caixabank;;INTERNAL;ICP
BC00PC;Intranet;ABSIS;31/12/2020;SQUAD 2;icp01-pre;tst;cxb-bc00pc-tst;BC00;INTRANET;AA;AZ1;28/07/2020;Absis25;tomee-absis25;tomee-absis25;1000m;100m;2560Mi;2560Mi;0Gi;1;PAAS;1;0;1;22;0;44;0;408;4;682;7;Caixabank;;INTERNAL;ICP
